"Name","Link","Tags","Story Points","Status","Assignees","Wallet Address","Reward","Due Date","Activities"
"27 WSC v2 shirt","https://app.dework.xyz/metafactory/metaverse?taskId=7b7ba436-a370-465f-bb50-13217b6e0d20","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 1, 2022 11:07 PM, Task completed on Dec 21, 2022 8:33 PM"
"22 Gitcoin Beanies","https://app.dework.xyz/metafactory/metaverse?taskId=34c773b0-8238-4252-9827-e48b6d689677","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","100 USDC","","jin created on Dec 1, 2022 10:40 PM, Task completed on Jun 3, 2023 6:48 PM"
"15 Toca Faraday Bag","https://app.dework.xyz/metafactory/metaverse?taskId=45835306-a77d-473f-ba6b-f90f6231b65a","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","100 USDC","","jin created on Dec 1, 2022 10:25 PM, Task completed on Jun 6, 2023 11:12 AM"
"14 track suit","https://app.dework.xyz/metafactory/metaverse?taskId=36eb1f1c-b474-4405-a90c-7535fd084e75","","","BACKLOG","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","","","jin created on Dec 1, 2022 10:21 PM"
"10/11 MF Socks","https://app.dework.xyz/metafactory/metaverse?taskId=4cc52cbf-5f1f-42ec-ab65-691e2a8822f3","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 1, 2022 10:05 PM, Task completed on Dec 1, 2022 11:21 PM"
"16 tie die robo patch 1/1s wearables","https://app.dework.xyz/metafactory/metaverse?taskId=3629b8a5-e9cd-4496-9df3-57ee8a06780a","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","50 USDC","","jin created on Nov 17, 2022 1:21 AM, Task completed on Jan 14, 2023 10:51 PM"
"M70 Avatar Clips","https://app.dework.xyz/metafactory/metaverse?taskId=a3f06ac5-eb68-47d7-abd2-0a98ed3816fd","","","DONE","","","","","jin created on Sep 7, 2022 3:47 PM, Task completed on Nov 14, 2022 5:33 PM"
"VR Lume Studios digi-physical 360 content merge","https://app.dework.xyz/metafactory/metaverse?taskId=c9c239e0-cfca-41f0-915b-cc03dbdc2d01","","","BACKLOG","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","jin created on Aug 12, 2022 4:23 PM"
"MF storefront: Taco truck version","https://app.dework.xyz/metafactory/metaverse?taskId=6c04b994-15fb-426c-9ca3-db2f354a18f4","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Aug 8, 2022 2:39 PM, Task completed on Nov 23, 2023 10:57 PM"
"M3 Epoch 2 - M3factory DAO Tokens","https://app.dework.xyz/metafactory/metaverse?taskId=c1ee4dfb-cc70-4e23-8835-71368c62fa7a","admin,$robot,compensation","","DONE","Sky,Drew Harding,METADREAMER","0x1861974f32eaCDCceD0F81b0f8eCcFeD58153a9D,0xf8049C8425f9eAb4E2AE9E1D950f9D3F71481882,0x8F942ECED007bD3976927B7958B50Df126FEeCb5","","","jin created on Aug 5, 2022 5:14 PM, Task completed on Aug 11, 2022 8:04 PM"
"Interoperable M3factory HQ","https://app.dework.xyz/metafactory/metaverse?taskId=d07bdeb8-3cbf-4b96-99e0-ec190e779d7a","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Aug 1, 2022 2:07 PM, Task completed on Nov 14, 2022 5:32 PM"
"M3 Epoch 2 - Arashi Comp","https://app.dework.xyz/metafactory/metaverse?taskId=86601249-f90e-48fe-977e-bf3a3a141344","m3org,compensation,$robot","","DONE","Arashi2","0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a","88 ROBOT","","DAOFREN created on Aug 1, 2022 1:33 PM, Task completed on Aug 1, 2022 1:33 PM"
"M3 Epoch 2 - Daofren Comp","https://app.dework.xyz/metafactory/metaverse?taskId=7a65d195-ba2a-4baa-aab2-4cb26c37d609","compensation,m3org,$robot","","DONE","DAOFREN","0x4cCa9821c246acd39a42F34e6ae4E520A8224565","168 ROBOT","","DAOFREN created on Aug 1, 2022 1:32 PM, Task completed on Aug 1, 2022 1:32 PM"
"M3 Epoch 2 - Sith Lord Comp","https://app.dework.xyz/metafactory/metaverse?taskId=542ae8a5-83bf-4df0-ad79-660901c21f60","$robot,m3org,compensation","","DONE","SM Sith Lord","0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","364 ROBOT","","DAOFREN created on Aug 1, 2022 1:30 PM, Task completed on Aug 1, 2022 1:30 PM"
"M3 Epoch 2 - Boombox Comp","https://app.dework.xyz/metafactory/metaverse?taskId=86b0e200-2230-40d5-bb68-eef0b926b465","m3org,$robot,compensation","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","480 ROBOT","","DAOFREN created on Aug 1, 2022 1:29 PM, Task completed on Aug 1, 2022 1:29 PM"
"M3 Epoch 2 - Jin Comp","https://app.dework.xyz/metafactory/metaverse?taskId=9d88e58e-de04-412d-b7d8-aee3e4df5a1e","$robot,compensation,m3org","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","896 ROBOT","","DAOFREN created on Aug 1, 2022 1:27 PM, Task completed on Aug 1, 2022 1:27 PM"
"3D website creation template","https://app.dework.xyz/metafactory/metaverse?taskId=c8fc56db-4cee-495a-a291-eb586d626dd0","","","BACKLOG","SM Sith Lord","0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","","","jin created on Aug 1, 2022 1:27 PM"
"low poly version","https://app.dework.xyz/metafactory/metaverse?taskId=c68ea5b8-520b-4a6e-89ae-b01126c3ad12","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Jul 7, 2022 6:13 PM, Task completed on Jun 11, 2023 7:10 PM"
"3D wearable files","https://app.dework.xyz/metafactory/metaverse?taskId=fdffee75-eb6c-4576-add8-16edf1135620","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","200 USDC","","jin created on Jul 6, 2022 3:53 PM, Task completed on Jun 11, 2023 6:54 PM"
"avatar base meshes + wearables demo","https://app.dework.xyz/metafactory/metaverse?taskId=15c53884-4bd5-4b3f-a4c6-2cfe16ae7811","","","BACKLOG","boomboxhead,jin","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Jun 11, 2022 11:26 PM"
"3D Storefront Final Checklist + Shipment","https://app.dework.xyz/metafactory/metaverse?taskId=6d2717ee-a89e-474f-816e-662b2672f2e6","","","DONE","SM Sith Lord","0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","","","jin created on Jun 10, 2022 10:07 PM, Task completed on Jun 16, 2022 11:46 AM"
"jin the producer","https://app.dework.xyz/metafactory/metaverse?taskId=7effce63-2dfb-4833-9cdf-271eb69dbe6e","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","256 ROBOT","","jin created on Jun 6, 2022 3:21 PM, Task completed on Jun 6, 2022 10:05 PM"
"daofren the coordinator","https://app.dework.xyz/metafactory/metaverse?taskId=92cddb03-b2b5-4de2-9507-7f602c0ca968","","","DONE","DAOFREN","0x4cCa9821c246acd39a42F34e6ae4E520A8224565","31 ROBOT","","jin created on Jun 6, 2022 3:21 PM, Task completed on Jun 6, 2022 10:05 PM"
"fashion shoot (arashi)","https://app.dework.xyz/metafactory/metaverse?taskId=1eda13eb-822f-428a-b65b-ab731e9363ad","","","DONE","Arashi2","0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a","30 ROBOT","","jin created on Jun 6, 2022 3:20 PM, Task completed on Jun 6, 2022 10:05 PM"
"lume studios (boomboxhead)","https://app.dework.xyz/metafactory/metaverse?taskId=352ef8f2-d428-49b2-863a-ed8113420fe4","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","139 ROBOT","","jin created on Jun 6, 2022 3:20 PM, Task completed on Jun 6, 2022 10:05 PM"
"metaphysical event simulation saturday 6/11","https://app.dework.xyz/metafactory/metaverse?taskId=0adbcbe6-9f36-48f7-921a-421bbfe4993d","","","DONE","boomboxhead,jin","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","June 11, 2022 3:12 PM","jin created on Jun 6, 2022 3:11 PM, Task completed on Aug 17, 2022 10:55 PM"
"3d storefront (sith)","https://app.dework.xyz/metafactory/metaverse?taskId=1f6b9545-dafc-4c87-a4ea-216beeb85625","","","DONE","SM Sith Lord","0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","134 ROBOT","","jin created on Jun 6, 2022 1:34 PM, Task completed on Jun 6, 2022 9:04 PM"
"fashion shoot robot distro","https://app.dework.xyz/metafactory/metaverse?taskId=53f4456b-6202-4d7d-bc09-75291c379dd0","","","DONE","METADREAMER","0x8F942ECED007bD3976927B7958B50Df126FEeCb5","","","jin created on Jun 6, 2022 1:34 PM, Task completed on Jun 6, 2022 11:04 PM"
"avatar shirt wearable for nft nyc","https://app.dework.xyz/metafactory/metaverse?taskId=ab7c30c2-9a44-48f0-a4b7-3e36e08e116b","","5","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Jun 4, 2022 7:30 PM, Task completed on Jun 16, 2022 11:47 AM"
"Wearable Designer","https://app.dework.xyz/metafactory/metaverse?taskId=dfb6a343-8407-4da2-be1e-71e24c0d8d3f","design","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 ROBOT","December 30, 2022 10:26 PM","Drew Harding created on Jun 2, 2022 10:48 AM, Task completed on Dec 21, 2022 10:01 PM"
"a-pose","https://app.dework.xyz/metafactory/metaverse?taskId=ef3fd42c-2e3a-40eb-af80-a50fd813a8c0","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","50 USDC","","jin created on May 31, 2022 2:29 AM, Task completed on Jun 7, 2023 6:34 PM"
"MetaGear","https://app.dework.xyz/metafactory/metaverse?taskId=ae487c85-8f4a-48bd-97ae-ee7c9d410c7f","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","100 USDC","","jin created on May 31, 2022 2:28 AM, Task completed on Jun 11, 2023 6:54 PM"
"Vaunker hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=0230c915-c904-4d86-9a98-8b8964ad15e7","","","DONE","jin,-ˋˏ kiiba ˎˊ-","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x0e3a41217d8C291081598c46d738AaAf5Be3907e","200 USDC","","jin created on May 31, 2022 2:28 AM, Task completed on Jun 11, 2023 7:08 PM"
"MF bomber","https://app.dework.xyz/metafactory/metaverse?taskId=32ef014c-9811-4de7-9689-8f1a115252ff","","","DONE","-ˋˏ kiiba ˎˊ-,jin","0x0e3a41217d8C291081598c46d738AaAf5Be3907e,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on May 31, 2022 2:28 AM, Task completed on Jun 11, 2023 7:10 PM"
"premium collection wearables","https://app.dework.xyz/metafactory/metaverse?taskId=9b3c6683-5c77-49c8-9c69-7bddd5286359","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","250 USDC","","jin created on May 30, 2022 9:20 PM, Task completed on Nov 23, 2023 10:56 PM"
"MetaRiiiiiiick $robot","https://app.dework.xyz/metafactory/metaverse?taskId=3f0ba927-3c98-4f3c-94c6-bbda124216d2","robotribution","","DONE","DAOFREN,jin","0x4cCa9821c246acd39a42F34e6ae4E520A8224565,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","DAOFREN created on May 29, 2022 11:21 PM, Task completed on May 29, 2022 11:21 PM"
""MetaPhysical" NFTnyc Event Preparation","https://app.dework.xyz/metafactory/metaverse?taskId=115cc1c2-e3ed-48bb-9235-8fe4e12bb0fc","","","DONE","milfdad.eth","0x58E2B4d76F66F2e71D1Db865c4F4C8e9ADCC13C0","","June 20, 2022 9:30 AM","milfdad.eth created on May 24, 2022 9:31 AM, Task completed on Jun 26, 2022 9:43 PM"
"missing clo3d files","https://app.dework.xyz/metafactory/metaverse?taskId=a2ded6ca-e17f-49f5-953c-ea82d3142de5","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on May 22, 2022 2:23 PM, Task completed on Dec 1, 2022 10:29 PM"
"Equip a few VOIDs with merch","https://app.dework.xyz/metafactory/metaverse?taskId=1cf64a46-950e-4a0b-b832-2de6c66ae72f","","","DONE","Vergil","0xf81909169Ad32E46B4231EcE0D7dBf82Db65308A","5 ROBOT","","jin created on May 19, 2022 4:56 PM, Task completed on Jun 26, 2022 11:04 PM"
"20 min looping video that fits space","https://app.dework.xyz/metafactory/metaverse?taskId=4c7468f1-5221-4870-8894-f49353310ea9","","","DONE","","","","","boomboxhead created on May 18, 2022 8:53 PM, Task completed on Nov 14, 2022 5:33 PM"
"interactive NPC","https://app.dework.xyz/metafactory/metaverse?taskId=2053675f-f87c-4512-ac35-db936070921c","","","DONE","boomboxhead,SM Sith Lord","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb,0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","","","jin created on May 16, 2022 10:14 AM, Task completed on Jun 7, 2022 2:01 AM"
"3D storefront: Vtuber mode","https://app.dework.xyz/metafactory/metaverse?taskId=d9e6246e-8c13-4f4b-ac7f-e8b500145ba5","","","BACKLOG","SM Sith Lord","0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","","","jin created on May 15, 2022 5:04 PM"
"Fashion shoots production","https://app.dework.xyz/metafactory/metaverse?taskId=ec9d9993-979e-4ff7-aae7-cf5e5e8c4f7c","","","TODO","","","","June 16, 2022 5:25 PM","jin created on May 15, 2022 4:23 PM"
"Documentation: Studios","https://app.dework.xyz/metafactory/metaverse?taskId=61ed8093-c178-4b66-86d6-98b6bb3550e4","","","BACKLOG","boomboxhead,jin","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on May 15, 2022 4:02 PM"
"metaphysical event video content","https://app.dework.xyz/metafactory/metaverse?taskId=797f9577-7815-46bd-a59f-d31c14479d08","","6","DONE","jin,boomboxhead","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","jin created on May 15, 2022 4:02 PM, Task completed on Aug 5, 2022 4:59 PM"
"fix ceiling projects + floor for livestream","https://app.dework.xyz/metafactory/metaverse?taskId=d91e821e-a105-450e-81f8-5f8ae64f66e1","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","jin created on May 15, 2022 3:13 PM, Task completed on Nov 18, 2022 4:24 PM"
"fix upside down live stream player","https://app.dework.xyz/metafactory/metaverse?taskId=68a18b07-d871-4494-9583-552036f6466c","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","jin created on May 15, 2022 3:13 PM, Task completed on Nov 18, 2022 4:19 PM"
"Missing Renders","https://app.dework.xyz/metafactory/metaverse?taskId=fd087ccd-e26b-494b-beb7-81280e26e69a","","","DONE","","","","","DAOFREN created on May 8, 2022 6:02 PM, Task completed on Dec 1, 2022 10:29 PM"
"Marker man","https://app.dework.xyz/metafactory/metaverse?taskId=b9aa5d20-92c7-49f3-96fb-9b95243d2c47","","","BACKLOG","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on May 7, 2022 12:19 AM"
"Initializing Playcanvas storefront","https://app.dework.xyz/metafactory/metaverse?taskId=1a78aa0b-c523-4dda-9138-3f241766bf89","","2","DONE","SM Sith Lord","0x09fE8CF0Cf9146911C9dc3442077598fB46aEa0a","2000 USDC","May 9, 2022 9:51 AM","jin created on May 2, 2022 10:28 AM, Task completed on May 7, 2022 12:04 AM"
"Performance capture","https://app.dework.xyz/metafactory/metaverse?taskId=6b3eca24-fb9a-46cc-93df-ba7dfabe2665","","","BACKLOG","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","METADREAMER created on Apr 15, 2022 11:56 AM"
"Avatar prep ","https://app.dework.xyz/metafactory/metaverse?taskId=c426bf74-2a15-486e-93bf-1435c5540ed4","","4","BACKLOG","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","May 19, 2022 4:58 PM","METADREAMER created on Apr 15, 2022 11:56 AM"
"Virtual studio design","https://app.dework.xyz/metafactory/metaverse?taskId=c7529582-c789-498b-b2f9-701ef8f189fc","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","2000 USDC","","METADREAMER created on Apr 15, 2022 11:56 AM, Task completed on May 6, 2022 11:51 PM"
"VR fashion shoots","https://app.dework.xyz/metafactory/metaverse?taskId=487ac297-ce42-43c4-8b7f-ceae8ed6bc2a","","8","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","May 26, 2022 3:29 PM","METADREAMER created on Apr 15, 2022 11:56 AM, Task completed on May 30, 2022 7:25 PM"
