"Name","Link","Tags","Story Points","Status","Assignees","Wallet Address","Reward","Due Date","Activities"
"QA: Fix Anatas with Martial Arts Robes","https://app.dework.xyz/webaverse/anata-81736?taskId=27475afb-bedb-4d0b-b298-0cb221710868","","","DONE","Darling-10354","0x594687591A80Baa1eC138A844B706c50295854d3","500 USDT","","jin created on Jan 27, 2024 12:43 AM, Task completed on Feb 15, 2024 12:22 AM"
"QA pass 1","https://app.dework.xyz/webaverse/anata-81736?taskId=f858e4e3-835f-4018-a52e-90be8f1b89c4","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 26, 2024 1:02 PM, Task completed on Jan 26, 2024 2:30 PM"
"prep male clothing assets","https://app.dework.xyz/webaverse/anata-81736?taskId=1474becf-bc76-453e-bd1d-6e10868aad3e","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","150 USDT","","jin created on Jan 25, 2024 10:46 AM, Task completed on Jan 25, 2024 8:27 PM"
"Female tattoos","https://app.dework.xyz/webaverse/anata-81736?taskId=5c2780c6-303f-46ce-9d37-615b9b16de26","github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","150 USDT","","Github Integration created on Jan 24, 2024 1:50 AM, Task completed on Jan 25, 2024 8:09 PM"
"Organize martial arts robes together","https://app.dework.xyz/webaverse/anata-81736?taskId=ee5de707-0d5a-46c9-bee7-5efd0fb58d99","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDT","","jin created on Jan 23, 2024 10:47 PM, Task completed on Jan 25, 2024 9:51 PM"
"Hair Final Checklist Pass 2","https://app.dework.xyz/webaverse/anata-81736?taskId=8b11d761-f705-4d39-9fb5-aff874b4787a","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","300 USDT","","jin created on Jan 22, 2024 5:23 PM, Task completed on Feb 3, 2024 4:20 PM"
"QA: Assets with missing VRM extension in files","https://app.dework.xyz/webaverse/anata-81736?taskId=b7be3c06-036a-4c72-996d-d376b771819a","github issue","","TODO","","","","","Github Integration created on Jan 21, 2024 5:57 PM"
"retexture clothing","https://app.dework.xyz/webaverse/anata-81736?taskId=fba2830c-15b4-4d2d-8ff2-e224fa2d14fd","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 20, 2024 3:45 PM, Task completed on Jan 23, 2024 1:34 PM"
"final hair retexture pass on batch 2 hair anata","https://app.dework.xyz/webaverse/anata-81736?taskId=e4366912-5b94-4230-ba33-e1941a863602","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","150 USDT","","jin created on Jan 20, 2024 3:16 PM, Task completed on Jan 20, 2024 3:16 PM"
"Fix horns","https://app.dework.xyz/webaverse/anata-81736?taskId=b3c91a49-dc31-4e76-bfcd-9e6c1e4db509","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","30 USDT","","jin created on Jan 20, 2024 1:42 AM, Task completed on Feb 1, 2024 11:56 PM"
"fix white eyepatch bandage","https://app.dework.xyz/webaverse/anata-81736?taskId=b3460846-4d0f-4006-a434-eaecbb59b207","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","20 USDT","","jin created on Jan 20, 2024 1:00 AM, Task completed on Jan 27, 2024 10:05 PM"
"QA pass (mostly recolor)","https://app.dework.xyz/webaverse/anata-81736?taskId=5f72f359-a93c-4de0-b688-395789c7b69f","","","DONE","alsara2k","0x76E245CeA07B6caeAEE72caA0b3675Db44ff3b2C","300 USDT","","jin created on Jan 20, 2024 12:50 AM, Task completed on Jan 25, 2024 10:02 PM"
"VRM Batch Export Master Checklist","https://app.dework.xyz/webaverse/anata-81736?taskId=90f97985-74e3-4e3d-8aaf-3f8ed6435a42","","","IN_PROGRESS","","","","","jin created on Jan 19, 2024 5:53 PM"
"QA: Optimization: Face Other / Head / Glasses / Neck / etc","https://app.dework.xyz/webaverse/anata-81736?taskId=170308ff-094f-4d8b-8308-78da19bdf84b","","","TODO","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Jan 16, 2024 2:53 PM"
"male skintone sorting + fix eyes","https://app.dework.xyz/webaverse/anata-81736?taskId=ff7e9384-b00f-4ba2-a7ab-e90d5874cde2","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","300 USDT","","jin created on Jan 15, 2024 4:20 PM, Task completed on Feb 3, 2024 11:26 PM"
"retexture hairs","https://app.dework.xyz/webaverse/anata-81736?taskId=42e5ae7b-948d-4d20-bbf7-6d75645d8b69","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 14, 2024 12:31 AM, Task completed on Jan 14, 2024 1:51 PM"
"Hair Final Checklist Pass 1","https://app.dework.xyz/webaverse/anata-81736?taskId=cfa1d6ae-74b1-4720-9796-3e1547f7f1de","","","DONE","-ˋˏ kiiba ˎˊ-,jin","0x0e3a41217d8C291081598c46d738AaAf5Be3907e,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","700 USDT","","jin created on Jan 13, 2024 8:53 PM, Task completed on Jan 22, 2024 4:57 PM"
"retexture hairs","https://app.dework.xyz/webaverse/anata-81736?taskId=9070e0a4-9b56-482e-8143-992cee41affc","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 13, 2024 3:38 PM, Task completed on Jan 14, 2024 3:13 PM"
"retexture hairs","https://app.dework.xyz/webaverse/anata-81736?taskId=03f56783-5236-46fe-a2b3-8dbc2060362f","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 12, 2024 11:21 AM, Task completed on Jan 13, 2024 2:41 PM"
"retexture hair models","https://app.dework.xyz/webaverse/anata-81736?taskId=c8354592-dd7c-4293-b22a-ef8bfdc086a0","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 11, 2024 11:18 PM, Task completed on Jan 13, 2024 2:41 PM"
"retexture batch 2 hair","https://app.dework.xyz/webaverse/anata-81736?taskId=b40768fa-ba26-41b2-855e-04282c9fb5f3","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","300 USDT","","jin created on Jan 11, 2024 11:07 PM, Task completed on Jan 13, 2024 2:42 PM"
"QA: Male Assets 10","https://app.dework.xyz/webaverse/anata-81736?taskId=f5585573-c556-49be-a93f-1550467943f0","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Jan 9, 2024 5:41 PM, Task completed on Apr 30, 2024 7:59 PM"
"QA: Male Assets 9","https://app.dework.xyz/webaverse/anata-81736?taskId=485c0fde-158e-4236-b91e-f8d3b6aaad19","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Jan 9, 2024 5:41 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Male Assets 8","https://app.dework.xyz/webaverse/anata-81736?taskId=33c0817b-615c-495f-ad01-0a0801d1beaa","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Jan 9, 2024 5:41 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Male Assets 7","https://app.dework.xyz/webaverse/anata-81736?taskId=fb897fe4-38ee-46ed-be75-26b8b0bd3567","","","DONE","","","","","jin created on Jan 9, 2024 5:40 PM, Task completed on Apr 30, 2024 7:58 PM"
"Hair Checklist","https://app.dework.xyz/webaverse/anata-81736?taskId=1db18b8b-ea72-4864-8051-76aa9c3f4898","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","200 USDT","","jin created on Dec 24, 2023 6:55 PM, Task completed on Jan 20, 2024 3:13 PM"
"QA: Male Assets 6","https://app.dework.xyz/webaverse/anata-81736?taskId=dffa8d0a-8b9e-416d-afe7-9a8c53117068","","","DONE","","","","","jin created on Dec 19, 2023 7:17 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Adjust GLASSES / HEAD / EARRING / NECK traits","https://app.dework.xyz/webaverse/anata-81736?taskId=6770ca88-c566-4b67-b10b-c8e08daee6dd","github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","Github Integration created on Dec 17, 2023 8:39 PM, Task completed on Dec 24, 2023 6:47 PM"
"QA: Male Assets 5","https://app.dework.xyz/webaverse/anata-81736?taskId=6fb6e9dd-c00b-4978-9643-35a649a377ad","","","DONE","","","","","jin created on Dec 17, 2023 5:49 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Male Assets 4","https://app.dework.xyz/webaverse/anata-81736?taskId=bdac58b3-0285-4748-9751-89aac9d3e81a","","","DONE","","","","","jin created on Dec 17, 2023 4:11 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Male Assets 3","https://app.dework.xyz/webaverse/anata-81736?taskId=d26ce3ed-c4c4-4bcc-b7f2-696e127a3a8d","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Dec 16, 2023 11:04 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Male Assets 2","https://app.dework.xyz/webaverse/anata-81736?taskId=ed78c023-c55c-4c00-8bec-c545b7ae17a6","","","DONE","","","","","jin created on Dec 16, 2023 10:57 PM, Task completed on Apr 30, 2024 7:58 PM"
"QA: Male Assets 1","https://app.dework.xyz/webaverse/anata-81736?taskId=f275a19d-77c1-4f49-ab39-de4bba5b9f8b","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","","","jin created on Dec 16, 2023 10:44 PM, Task completed on Apr 30, 2024 7:58 PM"
"Honorary Anata: Nifty Island","https://app.dework.xyz/webaverse/anata-81736?taskId=6692bbbf-e2f3-471c-8ab7-fe582e0c2ce6","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","150 USDT","December 18, 2023 12:47 AM","jin created on Dec 16, 2023 1:03 PM, Task completed on Dec 17, 2023 7:58 PM"
"Fix male HAIR weights","https://app.dework.xyz/webaverse/anata-81736?taskId=d9fdca08-c5ca-4dc7-8b4e-c32c723ba6d0","","","DONE","","","","","jin created on Dec 13, 2023 2:07 PM, Task completed on Jan 13, 2024 8:43 PM"
"Male Clothing: Armor of Blades","https://app.dework.xyz/webaverse/anata-81736?taskId=36a56a86-2cac-4195-a5ac-c89f6380f6b6","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","40 USDT","","jin created on Dec 7, 2023 6:53 PM, Task completed on Dec 8, 2023 4:28 PM"
"Retexture male shared hair","https://app.dework.xyz/webaverse/anata-81736?taskId=ee887eaf-71d4-4981-ae95-44d9b0070373","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","500 USDT","","jin created on Dec 5, 2023 11:10 PM, Task completed on Dec 11, 2023 8:12 PM"
"Male CLOTHING blend files / unknown assets","https://app.dework.xyz/webaverse/anata-81736?taskId=b5fea874-7a5d-4c3f-ab29-bcf852fac4a9","github issue","","DONE","-ˋˏ kiiba ˎˊ-,jin","0x0e3a41217d8C291081598c46d738AaAf5Be3907e,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","500 USDT","","Github Integration created on Dec 3, 2023 10:31 PM, Task completed on Dec 11, 2023 8:12 PM"
"Part 2: Parent Armature + Data Transfer Weights to Optimized Mesh","https://app.dework.xyz/webaverse/anata-81736?taskId=6904b76a-54cc-4cfd-a72c-69c730332a49","","","DONE","-ˋˏ kiiba ˎˊ-,jin","0x0e3a41217d8C291081598c46d738AaAf5Be3907e,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","1000 USDT","","jin created on Nov 30, 2023 12:28 AM, Task completed on Dec 7, 2023 3:26 PM"
"Optimize Male Clothing","https://app.dework.xyz/webaverse/anata-81736?taskId=c4259953-8b8e-4c7b-b655-c82b122c7c74","","","DONE","jin,-ˋˏ kiiba ˎˊ-","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x0e3a41217d8C291081598c46d738AaAf5Be3907e","1000 USDT","","jin created on Nov 30, 2023 12:28 AM, Task completed on Dec 7, 2023 3:26 PM"
"Fix Visemes: Honorary Anata","https://app.dework.xyz/webaverse/anata-81736?taskId=6ab88c45-ae84-44f7-9b87-766df011bdc3","github issue","","TODO","","","","","Github Integration created on Nov 7, 2023 3:23 PM"
"Double check male hair VRM armatures","https://app.dework.xyz/webaverse/anata-81736?taskId=2bb43b9e-7008-4de3-9126-8ac3277aee99","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Nov 7, 2023 10:28 AM, Task completed on Dec 5, 2023 10:23 PM"
"Anata Male Priority Tune-ups","https://app.dework.xyz/webaverse/anata-81736?taskId=0c89e200-8db3-4bf4-be19-ca1c0e40521e","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","1100 USDT","","jin created on Nov 7, 2023 10:08 AM, Task completed on Nov 11, 2023 11:23 AM"
"missing male assets in vrm/male folders","https://app.dework.xyz/webaverse/anata-81736?taskId=b6bbed8c-467c-4e75-bc83-e856417d0049","github issue","","DONE","","","","","Github Integration created on Oct 30, 2023 5:05 PM, Task completed on Dec 4, 2023 6:27 PM"
"Male priority eyes + skintones","https://app.dework.xyz/webaverse/anata-81736?taskId=6eb6aa59-67e8-4875-b949-32ca96ad43d0","github issue","","DONE","","","","","Github Integration created on Oct 28, 2023 8:36 PM, Task completed on Oct 29, 2023 8:42 PM"
"Anata Female Skintones","https://app.dework.xyz/webaverse/anata-81736?taskId=6b1512dd-4224-407f-ab6f-821e4393a8b5","github issue","","DONE","7oroy.eth,chii,jin","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313,0x3b48C820DE98eBB2733405284BF740D9cBe697C0,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","90 USDT","","Github Integration created on Oct 26, 2023 6:31 PM, Task completed on Oct 27, 2023 11:15 AM"
"Shared Clothing (MALE)","https://app.dework.xyz/webaverse/anata-81736?taskId=ddd8c41e-bdd7-4f35-a936-9ca3fbe3e6f2","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","600 USDT","","jin created on Oct 10, 2023 4:43 PM, Task completed on Nov 4, 2023 1:49 PM"
"Posed figurine / trophy","https://app.dework.xyz/webaverse/anata-81736?taskId=fffcc611-10c5-4e51-a7b9-4e67acc02242","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","60 USDT","","jin created on Sep 30, 2023 3:17 PM, Task completed on Oct 27, 2023 5:46 PM"
"Honorary Anata: Small Cap Scientist","https://app.dework.xyz/webaverse/anata-81736?taskId=32902556-80f6-4282-a16d-6cab44673057","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","500 USDT","","jin created on Sep 28, 2023 4:42 PM, Task completed on Oct 6, 2023 4:36 PM"
"Honorary Anata: Herro","https://app.dework.xyz/webaverse/anata-81736?taskId=8152cdcc-c31c-4334-92af-6fbd19e6603e","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","500 USDT","","jin created on Sep 28, 2023 4:41 PM, Task completed on Oct 22, 2023 9:56 PM"
"Honorary Anata: Hasu","https://app.dework.xyz/webaverse/anata-81736?taskId=825f21c4-f4ed-4425-9343-a93ac572486a","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","400 USDT","October 2, 2023 11:50 AM","jin created on Sep 28, 2023 4:36 PM, Task completed on Oct 2, 2023 3:44 PM"
"Honorary Anata: Grug","https://app.dework.xyz/webaverse/anata-81736?taskId=cad70c56-6995-4a34-adb5-deaeadda5ab6","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Sep 28, 2023 4:35 PM, Task completed on Oct 16, 2023 8:19 PM"
"Honorary Anata: Deeze","https://app.dework.xyz/webaverse/anata-81736?taskId=01132c22-4369-4deb-ab18-d4bc1dad70e1","","","DONE","","","","","jin created on Sep 28, 2023 4:35 PM, Task completed on Oct 26, 2023 6:33 PM"
"Honorary Anata: DCF","https://app.dework.xyz/webaverse/anata-81736?taskId=c2d9e822-9844-4909-9da9-dbc1bbc94876","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","600 USDT","","jin created on Sep 28, 2023 4:28 PM, Task completed on Oct 16, 2023 3:04 PM"
"Honorary Anata: Cold Blooded Shiller","https://app.dework.xyz/webaverse/anata-81736?taskId=28ddce59-2e33-49ad-9e38-f596fe67aef0","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","350 USDT","October 1, 2023 9:24 AM","jin created on Sep 28, 2023 4:27 PM, Task completed on Oct 1, 2023 1:00 PM"
"Honorary Anata: c0inalchemist","https://app.dework.xyz/webaverse/anata-81736?taskId=0463084b-925c-408e-84a5-03f8e6b51091","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","500 USDT","October 9, 2023 9:28 AM","jin created on Sep 28, 2023 3:55 PM, Task completed on Oct 16, 2023 10:22 PM"
"Honorary Anata: BigD","https://app.dework.xyz/webaverse/anata-81736?taskId=9f9a5acc-9a2a-4528-85c3-3b237b59c4b8","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","500 USDT","","jin created on Sep 28, 2023 3:55 PM, Task completed on Oct 22, 2023 9:57 PM"
"Anata Male Shared HAIR","https://app.dework.xyz/webaverse/anata-81736?taskId=2bd11f6a-77f1-4b8c-a62e-4919c27ec6d2","","","DONE","GuiltyRegicide","0x15b6e5759485BCF2eA19ce729053E71b90Ee54A7","","","jin created on Sep 3, 2023 5:28 PM, Task completed on Nov 26, 2023 4:58 PM"
"optimize textures ","https://app.dework.xyz/webaverse/anata-81736?taskId=d86f2324-8397-46ff-a4b3-c880c71b75d9","github issue","","TODO","","","","","Github Integration created on Sep 2, 2023 1:42 AM"
"shared halos blend file","https://app.dework.xyz/webaverse/anata-81736?taskId=882f25d6-bec0-44f0-9daa-0e12546cfe3a","github issue","","DONE","","","","","Github Integration created on Aug 29, 2023 7:58 PM, Task completed on Oct 5, 2023 12:25 AM"
"Fork json metadata with renamed version of traits","https://app.dework.xyz/webaverse/anata-81736?taskId=5f5ba7dd-d09d-466a-95cc-0dc065867163","github issue","","DONE","","","","","Github Integration created on Aug 29, 2023 6:50 PM, Task completed on Oct 11, 2023 4:04 PM"
"3D model ingestion into Unity pipeline","https://app.dework.xyz/webaverse/anata-81736?taskId=346148ef-d142-4203-94b2-af736c62d968","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","2500 USDC","","jin created on Aug 24, 2023 3:07 PM, Task completed on Sep 1, 2023 7:02 PM"
"Anata Female VRM Assembly","https://app.dework.xyz/webaverse/anata-81736?taskId=276bf96e-097d-48c4-bbfa-c23d830ebcc6","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","jin created on Aug 24, 2023 3:07 PM, Task completed on Sep 3, 2023 5:19 PM"
"Merge armatures / bones","https://app.dework.xyz/webaverse/anata-81736?taskId=2e9f907b-f32d-44cd-8532-1aa8a4e8a6fd","github issue","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","Github Integration created on Aug 1, 2023 6:43 PM, Task completed on Oct 11, 2023 3:19 PM"
"Quality of life features","https://app.dework.xyz/webaverse/anata-81736?taskId=cbda4037-50b2-4123-9672-b573e08c9680","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","500 USDC","","jin created on Jul 30, 2023 10:26 PM, Task completed on Aug 24, 2023 3:12 PM"
"Initial integration of optimization scripts / UI into boom-tools","https://app.dework.xyz/webaverse/anata-81736?taskId=b05a1b83-1166-4ebb-93ac-093168e2c3ae","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","500 USDC","","jin created on Jul 30, 2023 10:12 PM, Task completed on Jul 30, 2023 10:21 PM"
"Simplygon Unity Optimization Setup / Testing","https://app.dework.xyz/webaverse/anata-81736?taskId=c800bee1-fc02-44bc-94d5-48d6e3087588","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","500 USDC","","jin created on Jul 29, 2023 2:45 PM, Task completed on Jul 30, 2023 9:08 PM"
"June / July Summary","https://app.dework.xyz/webaverse/anata-81736?taskId=02296526-5a2a-4e59-9df4-52c225e058da","github issue","","DONE","","","","","Github Integration created on Jul 18, 2023 5:34 PM, Task completed on Dec 11, 2023 8:15 PM"
"Todo: shared hair traits","https://app.dework.xyz/webaverse/anata-81736?taskId=a3517d0f-3323-4662-aea4-1839f6db6b4a","github issue","","DONE","","","","","Github Integration created on Jul 18, 2023 4:46 PM, Task completed on Dec 11, 2023 8:13 PM"
"Re-export Female Brace","https://app.dework.xyz/webaverse/anata-81736?taskId=f621789c-417c-4165-84d6-12f30f61074f","github issue","","DONE","","","","","Github Integration created on Jul 5, 2023 10:33 PM, Task completed on Dec 4, 2023 12:09 AM"
"Male Shared Clothing","https://app.dework.xyz/webaverse/anata-81736?taskId=2995847d-262d-4006-8f97-00df2eef5a10","github issue","","DONE","","","","","Github Integration created on Jul 5, 2023 4:37 PM, Task completed on Nov 7, 2023 2:38 AM"
"Material texture filename sanitization","https://app.dework.xyz/webaverse/anata-81736?taskId=321561c6-d9eb-46d4-9d2c-230a24e1464c","github issue","","DONE","","","","","Github Integration created on Jun 30, 2023 10:46 PM, Task completed on Jun 30, 2023 11:00 PM"
"Optimize directory + README notes","https://app.dework.xyz/webaverse/anata-81736?taskId=479d0706-c601-4165-9380-2ae52495d438","github issue","","TODO","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","250 USDC","","Github Integration created on Jun 28, 2023 4:58 PM"
"Sanitize texture filenames?","https://app.dework.xyz/webaverse/anata-81736?taskId=530ae795-d02a-4972-8696-089f04842112","github issue","","TODO","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","Github Integration created on Jun 27, 2023 6:55 PM"
"Export / upload missing Female traits","https://app.dework.xyz/webaverse/anata-81736?taskId=8a6badfe-55db-42b6-b03e-31b689134df1","github issue","","DONE","","","","","Github Integration created on Jun 24, 2023 6:05 PM, Task completed on Jul 5, 2023 10:36 PM"
"Blend filenames checker","https://app.dework.xyz/webaverse/anata-81736?taskId=d84d33b0-cc23-4626-b98d-572c2c509f0f","github issue","","DONE","","","","","Github Integration created on Jun 20, 2023 9:28 PM, Task completed on Jun 23, 2023 5:18 PM"
"Female clothing checklist / final blends","https://app.dework.xyz/webaverse/anata-81736?taskId=58d8ce49-7741-481f-a871-35ad5ac454ab","github issue","","DONE","","","","","Github Integration created on Jun 20, 2023 8:43 PM, Task completed on Jul 5, 2023 10:13 PM"
"Male Clothing Checklist","https://app.dework.xyz/webaverse/anata-81736?taskId=3072a2b0-3a67-48e1-ad3b-7060a65d102d","github issue","","DONE","","","","","Github Integration created on Jun 19, 2023 2:32 PM, Task completed on Jun 20, 2023 8:42 PM"
"Male Clothing: Motorbike Jacket Blazer T Shirt","https://app.dework.xyz/webaverse/anata-81736?taskId=3528654f-3c30-46a0-9ac2-01637bc38d21","github issue","","DONE","","","","","Github Integration created on Jun 15, 2023 12:12 AM, Task completed on Dec 4, 2023 12:08 AM"
"Male Clothing: Unknown_Midriff_Jacket_Exposed_Jumpsuit","https://app.dework.xyz/webaverse/anata-81736?taskId=94e109ae-a306-4bac-acb1-86e2032b5990","github issue","","DONE","","","","","Github Integration created on Jun 14, 2023 6:38 PM, Task completed on Jun 20, 2023 8:44 PM"
"Male Clothing: Shearling_Jacket_Doge_T_Shirt","https://app.dework.xyz/webaverse/anata-81736?taskId=0470e6af-ba22-401f-92dc-f1cae60270ee","github issue","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","","","Github Integration created on Jun 14, 2023 5:26 PM, Task completed on Dec 5, 2023 10:24 PM"
"Export male clothing GLBs","https://app.dework.xyz/webaverse/anata-81736?taskId=d9fa8c76-7322-45d5-8504-f9a34e101c17","github issue","","DONE","","","","","Github Integration created on Jun 12, 2023 3:47 PM, Task completed on Jun 20, 2023 1:49 PM"
"Male Hair Fix / QA","https://app.dework.xyz/webaverse/anata-81736?taskId=2a675181-0c85-494c-b409-f0e55c71319f","github issue","","DONE","","","","","Github Integration created on Jun 12, 2023 3:46 PM, Task completed on Jun 24, 2023 6:00 PM"
"Fix Female Head Materials in Blend","https://app.dework.xyz/webaverse/anata-81736?taskId=5328a130-93a3-48be-bb0d-e6f0490f07cd","","","DONE","","","50 USDC","","jin created on Jun 11, 2023 6:41 PM, Task completed on Jun 12, 2023 2:09 PM"
"Double check metadata/filenames/ CSVs","https://app.dework.xyz/webaverse/anata-81736?taskId=ba09cfd6-89d6-4780-9fd0-4663eaaf0fc1","github issue","","DONE","","","","","Github Integration created on Jun 3, 2023 5:24 PM, Task completed on Jun 24, 2023 5:55 PM"
"Male Skintones","https://app.dework.xyz/webaverse/anata-81736?taskId=e9dd4945-f978-4e95-b69b-0cc66170aa75","github issue","","DONE","","","","","Github Integration created on Jun 3, 2023 5:05 PM, Task completed on Jan 24, 2024 12:24 AM"
"How to do Eyes ","https://app.dework.xyz/webaverse/anata-81736?taskId=4c38d743-cb30-4050-b260-cbae16a685be","github issue","","DONE","","","","","Github Integration created on Jun 3, 2023 5:00 PM, Task completed on Nov 18, 2023 11:25 PM"
"Exporting Hair from Blender","https://app.dework.xyz/webaverse/anata-81736?taskId=8024f47a-e599-48ed-8104-152e44943dfd","github issue","","DONE","","","","","Github Integration created on May 31, 2023 6:00 PM, Task completed on Jun 3, 2023 2:08 PM"
"Optimization: Body","https://app.dework.xyz/webaverse/anata-81736?taskId=9a982ce5-98e1-453b-b05f-d60cdbed5799","github issue","","DONE","","","","","Github Integration created on May 31, 2023 5:26 PM, Task completed on Nov 18, 2023 11:24 PM"
"Documentation: Update video / overview","https://app.dework.xyz/webaverse/anata-81736?taskId=c460a382-d33b-4b76-96f5-c0fb8663abcd","github issue","","DONE","","","","","Github Integration created on May 31, 2023 5:13 PM, Task completed on Jun 12, 2023 3:46 PM"
"Final lingering assets for nearly done sections","https://app.dework.xyz/webaverse/anata-81736?taskId=fafba20b-0d16-4551-b4b1-53b57c0947e3","github issue","","DONE","","","","","Github Integration created on May 31, 2023 4:58 PM, Task completed on Jun 2, 2023 10:15 PM"
"add shared eyes","https://app.dework.xyz/webaverse/anata-81736?taskId=da8f3665-ed40-48fc-9385-1d78909ef8c4","github issue","","DONE","","","","","Github Integration created on May 31, 2023 4:43 PM, Task completed on Nov 18, 2023 11:24 PM"
